"","event","event_size","datetime","actor"
"2194","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/18/7Y1R-D701-2R8P-C0N3.xml#blameEvent","10","2010-03-18","http://dbpedia.org/resource/Martín_Demichelis"
"2195","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/18/7Y1R-D701-2R8P-C0N3.xml#blastEvent","9","2010-03-18","http://dbpedia.org/resource/Martín_Demichelis"
"2196","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/18/7Y1Y-NDG0-Y9NR-R3F8.xml#handEvent","27","2010-03-18","http://dbpedia.org/resource/Jens_Lehmann"
"2197","http://www.theguardian.com/sport/blog/2010/mar/18/today-in-sport-news-blog#giveEvent","40","2010-03-18","http://dbpedia.org/resource/Pepe_Reina"
"2198","http://www.theguardian.com/sport/blog/2010/mar/18/today-in-sport-news-blog#clubEvent","28","2010-03-18","http://dbpedia.org/resource/Gary_Cahill"
"2199","http://www.theguardian.com/sport/blog/2010/mar/18/today-in-sport-news-blog#qualityEvent","20","2010-03-18","http://dbpedia.org/resource/Gary_Cahill"
"2200","http://www.theguardian.com/sport/blog/2010/mar/18/today-in-sport-news-blog#supporterEvent","20","2010-03-18","http://dbpedia.org/resource/Gary_Cahill"
"2201","http://www.theguardian.com/sport/blog/2010/mar/18/today-in-sport-news-blog#sayEvent","7398","2010-03-18","http://dbpedia.org/resource/Pepe_Reina"
"2202","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/18/7Y1X-J0S0-YB58-K3F2.xml#expectEvent","12","2010-03-18","http://dbpedia.org/resource/Pepe_Reina"
"2203","http://news.bbc.co.uk/sport2/hi/football/africa/8574527.stm#hopeEvent","16","2010-03-18","http://dbpedia.org/resource/Jérôme_Boateng"
"2204","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/18/7Y20-1FT0-Y9NW-50DN.xml#suspensionEvent","5","2010-03-18","http://dbpedia.org/resource/Frazer_Wright"
"2206","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7Y1G-KMK1-2RP6-W272.xml#recoverEvent","8","2010-03-17","http://dbpedia.org/resource/David_Beckham"
"2207","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7Y1P-R5V1-2PP6-N085.xml#chanceEvent","60","2010-03-17","http://dbpedia.org/resource/David_Beckham"
"2208","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7Y1J-2XB0-YBWY-S4VS.xml#careerEvent","5","2010-03-17","http://dbpedia.org/resource/David_Beckham"
"2209","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7Y1J-2XB0-YBWY-S4VS.xml#doEvent","6","2010-03-17","http://dbpedia.org/resource/David_Beckham"
"2210","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7Y1J-2XB0-YBWY-S4VS.xml#gameEvent","7","2010-03-17","http://dbpedia.org/resource/David_Beckham"
"2211","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7Y1J-2XB0-YBWY-S4VS.xml#operateEvent","10","2010-03-17","http://dbpedia.org/resource/David_Beckham"
"2212","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7Y1P-R5V1-2PP6-N085.xml#leadEvent","51","2010-03-17","http://dbpedia.org/resource/Lance_Davids"
"2213","http://www.theguardian.com/football/2010/mar/17/england-mexico-friendly#involveEvent","125","2010-03-17","http://dbpedia.org/resource/John_Terry"
"2214","http://www.theguardian.com/football/2010/mar/17/the-fiver-john-terry-car-accident#leaveEvent","42","2010-03-17","http://dbpedia.org/resource/John_Terry"
"2215","http://www.theguardian.com/football/2010/mar/17/the-fiver-john-terry-car-accident#speakEvent","30","2010-03-17","http://dbpedia.org/resource/John_Terry"
"2216","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7Y1P-R691-2SFB-525H.xml#contractEvent","11","2010-03-17","http://dbpedia.org/resource/Pierre-Rudolph_Mayard"
"2217","http://www.theguardian.com/football/2010/mar/17/the-fiver-john-terry-car-accident#implodeEvent","15","2010-03-17","http://dbpedia.org/resource/Didier_Drogba"
"2218","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7Y1G-KMK1-2RP6-W1KR.xml#aidEvent","8","2010-03-17","http://dbpedia.org/resource/David_Suazo"
"2219","http://www.theguardian.com/football/2010/mar/17/the-fiver-john-terry-car-accident#missEvent","30","2010-03-17","http://dbpedia.org/resource/Xavi"
"2220","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7YTN-XK51-2SP5-307T.xml#sayEvent","57","2010-03-17","http://dbpedia.org/resource/Lucas_Radebe"
"2221","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/52DH-TYB1-JBH4-J449.xml#legendEvent","6","2010-03-17","http://dbpedia.org/resource/Benni_McCarthy"
"2222","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7Y1P-R5V1-2PP6-N085.xml#captainEvent","39","2010-03-17","http://dbpedia.org/resource/Teko_Modise"
"2223","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7Y1J-2XB0-YBWY-S4VS.xml#encounterEvent","5","2010-03-17","http://dbpedia.org/resource/David_Beckham"
"2224","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7Y1J-2XB0-YBWY-S4VS.xml#kickEvent","7","2010-03-17","http://dbpedia.org/resource/David_Beckham"
"2225","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7Y1J-2XB0-YBWY-S4VS.xml#playingEvent","6","2010-03-17","http://dbpedia.org/resource/David_Beckham"
"2227","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y1C-1G71-2R54-241K.xml#blowEvent","8","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2228","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y1C-1G71-2R54-241K.xml#capEvent","8","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2229","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#concedeEvent","54","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2230","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#moveEvent","54","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2231","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#sayEvent","297","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2232","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#sufferEvent","225","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2233","http://www.theguardian.com/football/2010/mar/16/david-beckham-england-2018-andy-anson#sendEvent","52","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2234","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#makeEvent","1350","2010-03-16","http://dbpedia.org/resource/Aaron_Lennon"
"2235","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y1B-XGB0-Y8XN-D2MC.xml#recruitEvent","7","2010-03-16","http://dbpedia.org/resource/Erik_Solér"
"2236","http://news.bbc.co.uk/sport2/hi/football/africa/8571125.stm#switchEvent","16","2010-03-16","http://dbpedia.org/resource/Jérôme_Boateng"
"2237","http://www.theguardian.com/football/2010/mar/17/the-fiver-john-terry-car-accident#describeEvent","21","2010-03-17","http://dbpedia.org/resource/Michael_Owen"
"2238","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7Y1K-2K10-YBXP-9042.xml#organiseEvent","6","2010-03-17","http://dbpedia.org/resource/Lucas_Radebe"
"2239","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7Y1K-2K10-YBXP-9042.xml#playerEvent","7","2010-03-17","http://dbpedia.org/resource/Lucas_Radebe"
"2240","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7Y1J-2XB0-YBWY-S4VS.xml#punishEvent","7","2010-03-17","http://dbpedia.org/resource/David_Beckham"
"2241","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7Y1P-R5V1-2PP6-N085.xml#captainEvent","39","2010-03-17","http://dbpedia.org/resource/Lance_Davids"
"2242","http://www.theguardian.com/football/2010/mar/17/the-fiver-john-terry-car-accident#accuseEvent","27","2010-03-17","http://dbpedia.org/resource/Cesc_Fàbregas"
"2243","http://www.theguardian.com/football/2010/mar/17/the-fiver-john-terry-car-accident#adorersEvent","21","2010-03-17","http://dbpedia.org/resource/John_Terry"
"2244","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7Y1G-KMK1-2RP6-W1KR.xml#talentedEvent","6","2010-03-17","http://dbpedia.org/resource/David_Suazo"
"2245","http://www.theguardian.com/football/2010/mar/17/the-fiver-john-terry-car-accident#haveEvent","2584","2010-03-17","http://dbpedia.org/resource/Carlos_Hermosillo"
"2246","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/17/7Y1H-8981-2PB1-714G.xml#strikerEvent","8","2010-03-17","http://dbpedia.org/resource/Carlos_Hermosillo"
"2248","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-98M1-2R6N-83XK.xml#performanceEvent","6","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2249","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-98M1-2R6N-83XK.xml#pityEvent","7","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2250","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-98M1-2R6N-83XK.xml#placeEvent","9","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2251","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-98M1-2R6N-83XK.xml#rateEvent","7","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2252","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-98M1-2R6N-83XK.xml#shedEvent","6","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2253","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-98M1-2R6N-83XK.xml#tiltEvent","7","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2254","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#roleEvent","280","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2255","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-T870-YB39-0551.xml#campEvent","10","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2256","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-T870-YB39-0551.xml#chanceEvent","7","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2257","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-T870-YB39-0551.xml#digestEvent","5","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2258","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-T870-YB39-0551.xml#finalEvent","6","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2259","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-T870-YB39-0551.xml#landEvent","9","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2260","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-T870-YB39-0551.xml#prospectEvent","6","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2261","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-T870-YB39-0551.xml#runEvent","5","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2262","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#acceptEvent","147","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2263","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#inviteEvent","91","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2264","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#suggestEvent","91","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2265","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y1B-SB11-2RM7-82FX.xml#then-fianc%C3%A9eEvent","14","2010-03-16","http://dbpedia.org/resource/Ashley_Cole"
"2266","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#travelEvent","275","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2267","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y19-FCP1-2PBB-23N7.xml#surpassEvent","8","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2269","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y14-5CJ1-2R4D-H23W.xml#obsessionEvent","5","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2270","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y14-5CJ1-2R4D-H23W.xml#opponentEvent","8","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2271","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y14-5CJ1-2R4D-H23W.xml#recordEvent","9","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2272","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y14-5CJ1-2R4D-H23W.xml#regretEvent","7","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2273","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y14-5CJ1-2R4D-H23W.xml#signEvent","8","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2274","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y14-5CJ1-2R4D-H23W.xml#underestimateEvent","6","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2275","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-T870-YB39-0551.xml#contractEvent","20","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2276","http://www.theguardian.com/football/2010/mar/16/david-beckham-england-2018-andy-anson#winEvent","360","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2277","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#injuryEvent","119","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2278","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#missEvent","91","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2279","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#voteEvent","198","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2280","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-98M1-2R6N-83XK.xml#absenceEvent","5","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2281","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-98M1-2R6N-83XK.xml#chargeEvent","6","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2282","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-98M1-2R6N-83XK.xml#dazzleEvent","8","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2283","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-98M1-2R6N-83XK.xml#deployEvent","6","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2284","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-98M1-2R6N-83XK.xml#desireEvent","6","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2285","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-98M1-2R6N-83XK.xml#englishEvent","6","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2286","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-98M1-2R6N-83XK.xml#horrifyEvent","6","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2287","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-98M1-2R6N-83XK.xml#liveEvent","6","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2288","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-98M1-2R6N-83XK.xml#operationEvent","5","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2290","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y24-MGG1-2SGB-B1KH.xml#sayEvent","10","2010-03-16","http://dbpedia.org/resource/Thulani_Serero"
"2291","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y14-5CJ1-2R4D-H23W.xml#scoreEvent","8","2010-03-16","http://dbpedia.org/resource/Clarence_Seedorf"
"2292","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y19-FCP1-2PBB-23N7.xml#referEvent","6","2010-03-16","http://dbpedia.org/resource/Carlos_Bocanegra"
"2293","http://www.theguardian.com/football/2010/mar/16/david-beckham-england-2018-andy-anson#playEvent","204","2010-03-16","http://dbpedia.org/resource/Clint_Dempsey"
"2294","http://www.theguardian.com/football/2010/mar/16/david-beckham-england-2018-andy-anson#remainEvent","33","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2295","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y1C-7HH1-2R2Y-83PG.xml#hurtEvent","9","2010-03-16","http://dbpedia.org/resource/Charlie_Davies"
"2296","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y1B-SB11-2RM7-82FX.xml#describeEvent","14","2010-03-16","http://dbpedia.org/resource/Frank_Lampard"
"2297","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y1B-SB11-2RM7-82FX.xml#stressEvent","28","2010-03-16","http://dbpedia.org/resource/Frank_Lampard"
"2298","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#playEvent","1904","2010-03-16","http://dbpedia.org/resource/Frank_Lampard"
"2299","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y1P-R5T1-2PP6-N51J.xml#competitionEvent","5","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2300","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y1P-R5T1-2PP6-N51J.xml#expectEvent","10","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2301","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y1P-R5T1-2PP6-N51J.xml#seeEvent","13","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2302","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y1P-R5T1-2PP6-N51J.xml#surgeryEvent","24","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2303","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-T870-YB39-0551.xml#useEvent","24","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2304","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#hopeEvent","330","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2305","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y14-5CJ1-2R4D-H23W.xml#entourageEvent","6","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2306","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y14-5CJ1-2R4D-H23W.xml#familyEvent","6","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2307","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y14-5CJ1-2R4D-H23W.xml#graftEvent","7","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2308","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y14-5CJ1-2R4D-H23W.xml#joinEvent","7","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2309","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y14-5CJ1-2R4D-H23W.xml#lifetimeEvent","6","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2311","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y18-T870-YB39-0551.xml#visitEvent","10","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2312","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#getEvent","396","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2313","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#addEvent","78","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2314","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#aimEvent","60","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2315","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#crumpleEvent","72","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2316","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#pullEvent","78","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2317","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#stepEvent","133","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2318","http://www.theguardian.com/football/2010/mar/16/david-beckham-injury-england#understandEvent","54","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2319","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y1C-7HH1-2R2Y-83PG.xml#loseEvent","15","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2320","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y1P-2RF0-Y9NR-H1S1.xml#addEvent","6","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2321","http://www.newsreader-project.eu/LNdata/hackathon/2010/03/16/7Y1P-2RF0-Y9NR-H1S1.xml#wishEvent","9","2010-03-16","http://dbpedia.org/resource/David_Beckham"
"2322","http://www.theguardian.com/football/2010/mar/16/david-beckham-england-2018-andy-anson#messageEvent","44","2010-03-16","http://dbpedia.org/resource/David_Beckham"
